slice_file_name,fold,class,vds,ClassID,C6
vds15_0427_7_201.wav,fold7,7,15,1,1
vds15_0427_7_202.wav,fold7,7,15,1,1
vds15_0427_7_203.wav,fold7,7,15,1,1
vds15_0427_7_204.wav,fold7,7,15,1,1
vds15_0427_7_205.wav,fold7,7,15,1,1
vds15_0427_7_206.wav,fold7,7,15,1,1
vds15_0427_7_207.wav,fold7,7,15,1,1
vds15_0427_7_208.wav,fold7,7,15,1,1
vds15_0427_7_209.wav,fold7,7,15,1,1
vds15_0427_7_210.wav,fold7,7,15,1,1
vds15_0427_7_211.wav,fold7,7,15,1,1
vds15_0427_7_212.wav,fold7,7,15,1,1
vds15_0427_7_213.wav,fold7,7,15,1,1
vds15_0427_7_214.wav,fold7,7,15,1,1
vds15_0427_7_215.wav,fold7,7,15,1,1
vds15_0427_7_216.wav,fold7,7,15,1,1
vds15_0427_7_217.wav,fold7,7,15,1,1
vds15_0427_7_218.wav,fold7,7,15,1,1
vds15_0427_7_219.wav,fold7,7,15,1,1
vds15_0427_7_220.wav,fold7,7,15,1,1
vds15_0427_7_221.wav,fold7,7,15,1,1
vds15_0427_7_222.wav,fold7,7,15,1,1
vds15_0427_7_223.wav,fold7,7,15,1,1
vds15_0427_7_224.wav,fold7,7,15,1,1
vds15_0427_7_225.wav,fold7,7,15,1,1
vds15_0427_7_226.wav,fold7,7,15,1,1
vds15_0427_7_227.wav,fold7,7,15,1,1
vds15_0427_7_228.wav,fold7,7,15,1,1
vds15_0427_7_229.wav,fold7,7,15,1,1
vds15_0427_7_230.wav,fold7,7,15,1,1
vds15_0427_7_231.wav,fold7,7,15,1,1
vds15_0427_7_232.wav,fold7,7,15,1,1
vds15_0427_7_233.wav,fold7,7,15,1,1
vds15_0427_7_234.wav,fold7,7,15,1,1
vds15_0427_7_235.wav,fold7,7,15,1,1
vds15_0427_7_236.wav,fold7,7,15,1,1
vds15_0427_7_237.wav,fold7,7,15,1,1
vds15_0427_7_238.wav,fold7,7,15,1,1
vds15_0427_7_239.wav,fold7,7,15,1,1
vds15_0427_7_240.wav,fold7,7,15,1,1
vds15_0427_7_241.wav,fold7,7,15,1,1
vds15_0427_7_242.wav,fold7,7,15,1,1
vds15_0427_7_243.wav,fold7,7,15,1,1
vds15_0427_7_244.wav,fold7,7,15,1,1
vds15_0427_7_245.wav,fold7,7,15,1,1
vds15_0427_7_246.wav,fold7,7,15,1,1
vds15_0427_7_247.wav,fold7,7,15,1,1
vds15_0427_7_248.wav,fold7,7,15,1,1
vds15_0427_7_249.wav,fold7,7,15,1,1
vds15_0427_7_250.wav,fold7,7,15,1,1
vds15_0427_7_251.wav,fold7,7,15,1,1
vds15_0427_7_252.wav,fold7,7,15,1,1
vds15_0427_7_253.wav,fold7,7,15,1,1
vds15_0427_7_254.wav,fold7,7,15,1,1
vds15_0427_7_255.wav,fold7,7,15,1,1
vds15_0427_7_256.wav,fold7,7,15,1,1
vds15_0427_7_257.wav,fold7,7,15,1,1
vds15_0427_7_258.wav,fold7,7,15,1,1
vds15_0427_7_259.wav,fold7,7,15,1,1
vds15_0427_7_260.wav,fold7,7,15,1,1
vds15_0427_7_261.wav,fold7,7,15,1,1
vds15_0427_7_262.wav,fold7,7,15,1,1
vds15_0427_7_263.wav,fold7,7,15,1,1
vds15_0427_7_264.wav,fold7,7,15,1,1
vds15_0427_7_265.wav,fold7,7,15,1,1
vds15_0427_7_266.wav,fold7,7,15,1,1
vds15_0427_7_267.wav,fold7,7,15,1,1
vds15_0427_7_268.wav,fold7,7,15,1,1
vds15_0427_7_269.wav,fold7,7,15,1,1
vds15_0427_7_270.wav,fold7,7,15,1,1
vds15_0427_7_271.wav,fold7,7,15,1,1
vds15_0427_7_272.wav,fold7,7,15,1,1
vds15_0427_7_273.wav,fold7,7,15,1,1
vds15_0427_7_274.wav,fold7,7,15,1,1
vds15_0427_7_275.wav,fold7,7,15,1,1
vds15_0427_7_276.wav,fold7,7,15,1,1
vds15_0427_7_277.wav,fold7,7,15,1,1
vds15_0427_7_278.wav,fold7,7,15,1,1
vds15_0427_7_279.wav,fold7,7,15,1,1
vds15_0427_7_280.wav,fold7,7,15,1,1
vds15_0427_7_281.wav,fold7,7,15,1,1
vds15_0427_7_282.wav,fold7,7,15,1,1
vds15_0427_7_283.wav,fold7,7,15,1,1
vds15_0427_7_284.wav,fold7,7,15,1,1
vds15_0427_7_285.wav,fold7,7,15,1,1
vds15_0427_7_286.wav,fold7,7,15,1,1
vds15_0427_7_287.wav,fold7,7,15,1,1
vds15_0427_7_288.wav,fold7,7,15,1,1
vds15_0427_7_289.wav,fold7,7,15,1,1
vds15_0427_7_290.wav,fold7,7,15,1,1
vds15_0427_7_291.wav,fold7,7,15,1,1
vds15_0427_7_292.wav,fold7,7,15,1,1
vds15_0427_7_293.wav,fold7,7,15,1,1
vds15_0427_7_294.wav,fold7,7,15,1,1
vds15_0427_7_295.wav,fold7,7,15,1,1
vds15_0427_7_296.wav,fold7,7,15,1,1
vds15_0427_7_297.wav,fold7,7,15,1,1
vds15_0427_7_298.wav,fold7,7,15,1,1
vds15_0427_7_299.wav,fold7,7,15,1,1
vds15_0427_7_300.wav,fold7,7,15,1,1
vds15_0427_7_301.wav,fold7,7,15,1,1
vds15_0427_7_302.wav,fold7,7,15,1,1
vds15_0427_7_303.wav,fold7,7,15,1,1
vds15_0427_7_304.wav,fold7,7,15,1,1
vds15_0427_7_305.wav,fold7,7,15,1,1
vds15_0427_7_306.wav,fold7,7,15,1,1
vds15_0427_7_307.wav,fold7,7,15,1,1
vds15_0427_7_308.wav,fold7,7,15,1,1
vds15_0427_7_309.wav,fold7,7,15,1,1
vds15_0427_7_310.wav,fold7,7,15,1,1
vds15_0427_7_311.wav,fold7,7,15,1,1
vds15_0427_7_312.wav,fold7,7,15,1,1
vds15_0427_7_313.wav,fold7,7,15,1,1
vds15_0427_7_314.wav,fold7,7,15,1,1
vds15_0427_7_315.wav,fold7,7,15,1,1
vds15_0427_7_316.wav,fold7,7,15,1,1
vds15_0427_7_317.wav,fold7,7,15,1,1
vds15_0427_7_318.wav,fold7,7,15,1,1
vds15_0427_7_319.wav,fold7,7,15,1,1
vds15_0427_7_320.wav,fold7,7,15,1,1
vds15_0427_7_321.wav,fold7,7,15,1,1
vds15_0427_7_322.wav,fold7,7,15,1,1
vds15_0427_7_323.wav,fold7,7,15,1,1
vds15_0427_7_324.wav,fold7,7,15,1,1
vds15_0427_7_325.wav,fold7,7,15,1,1
vds15_0427_7_326.wav,fold7,7,15,1,1
vds15_0427_7_327.wav,fold7,7,15,1,1
vds15_0427_7_328.wav,fold7,7,15,1,1
vds15_0427_7_329.wav,fold7,7,15,1,1
vds15_0427_7_330.wav,fold7,7,15,1,1
vds15_0427_7_331.wav,fold7,7,15,1,1
vds15_0427_7_332.wav,fold7,7,15,1,1
vds15_0427_7_333.wav,fold7,7,15,1,1
vds15_0427_7_334.wav,fold7,7,15,1,1
vds15_0427_7_335.wav,fold7,7,15,1,1
vds15_0427_7_336.wav,fold7,7,15,1,1
vds15_0427_7_337.wav,fold7,7,15,1,1
vds15_0427_7_338.wav,fold7,7,15,1,1
vds15_0427_7_339.wav,fold7,7,15,1,1
vds15_0427_7_340.wav,fold7,7,15,1,1
vds15_0427_7_341.wav,fold7,7,15,1,1
vds15_0427_7_342.wav,fold7,7,15,1,1
vds15_0427_7_343.wav,fold7,7,15,1,1
vds15_0427_7_344.wav,fold7,7,15,1,1
vds15_0427_7_345.wav,fold7,7,15,1,1
vds15_0427_7_346.wav,fold7,7,15,1,1
vds15_0427_7_347.wav,fold7,7,15,1,1
vds15_0427_7_348.wav,fold7,7,15,1,1
vds15_0427_7_349.wav,fold7,7,15,1,1
vds15_0427_7_350.wav,fold7,7,15,1,1
vds15_0427_7_351.wav,fold7,7,15,1,1
vds15_0427_7_352.wav,fold7,7,15,1,1
vds15_0427_7_353.wav,fold7,7,15,1,1
vds15_0427_7_354.wav,fold7,7,15,1,1
vds15_0427_7_355.wav,fold7,7,15,1,1
vds15_0427_7_356.wav,fold7,7,15,1,1
vds15_0427_7_357.wav,fold7,7,15,1,1
vds15_0427_7_358.wav,fold7,7,15,1,1
vds15_0427_7_359.wav,fold7,7,15,1,1
vds15_0427_7_360.wav,fold7,7,15,1,1
vds15_0427_7_361.wav,fold7,7,15,1,1
vds15_0427_7_362.wav,fold7,7,15,1,1
vds15_0427_7_363.wav,fold7,7,15,1,1
vds15_0427_7_364.wav,fold7,7,15,1,1
vds15_0427_7_365.wav,fold7,7,15,1,1
vds15_0427_7_366.wav,fold7,7,15,1,1
vds15_0427_7_367.wav,fold7,7,15,1,1
vds15_0427_7_368.wav,fold7,7,15,1,1
vds15_0427_7_369.wav,fold7,7,15,1,1
vds15_0427_7_370.wav,fold7,7,15,1,1
vds15_0427_7_371.wav,fold7,7,15,1,1
vds15_0427_7_372.wav,fold7,7,15,1,1
vds15_0427_7_373.wav,fold7,7,15,1,1
vds15_0427_7_374.wav,fold7,7,15,1,1
vds15_0427_7_375.wav,fold7,7,15,1,1
vds15_0427_7_376.wav,fold7,7,15,1,1
vds15_0427_7_377.wav,fold7,7,15,1,1
vds15_0427_7_378.wav,fold7,7,15,1,1
vds15_0427_7_379.wav,fold7,7,15,1,1
vds15_0427_7_380.wav,fold7,7,15,1,1
vds15_0427_7_381.wav,fold7,7,15,1,1
vds15_0427_7_382.wav,fold7,7,15,1,1
vds15_0427_7_383.wav,fold7,7,15,1,1
vds15_0427_7_384.wav,fold7,7,15,1,1
vds15_0427_7_385.wav,fold7,7,15,1,1
vds15_0427_7_386.wav,fold7,7,15,1,1
vds15_0427_7_387.wav,fold7,7,15,1,1
vds15_0427_7_388.wav,fold7,7,15,1,1
vds15_0427_7_389.wav,fold7,7,15,1,1
vds15_0427_7_390.wav,fold7,7,15,1,1
vds15_0427_7_391.wav,fold7,7,15,1,1
vds15_0427_7_392.wav,fold7,7,15,1,1
vds15_0427_7_393.wav,fold7,7,15,1,1
vds15_0427_7_394.wav,fold7,7,15,1,1
vds15_0427_7_395.wav,fold7,7,15,1,1
vds15_0427_7_396.wav,fold7,7,15,1,1
vds15_0427_7_397.wav,fold7,7,15,1,1
vds15_0427_7_398.wav,fold7,7,15,1,1
vds15_0427_7_399.wav,fold7,7,15,1,1
vds15_0427_7_400.wav,fold7,7,15,1,1
vds15_0427_7_401.wav,fold7,7,15,1,1
vds15_0427_7_402.wav,fold7,7,15,1,1
vds15_0427_7_403.wav,fold7,7,15,1,1
vds15_0427_7_404.wav,fold7,7,15,1,1
vds15_0427_7_405.wav,fold7,7,15,1,1
vds15_0427_7_406.wav,fold7,7,15,1,1
vds15_0427_7_407.wav,fold7,7,15,1,1
vds15_0427_7_408.wav,fold7,7,15,1,1
vds15_0427_7_409.wav,fold7,7,15,1,1
vds15_0427_7_410.wav,fold7,7,15,1,1
vds15_0427_7_411.wav,fold7,7,15,1,1
vds15_0427_7_412.wav,fold7,7,15,1,1
vds15_0427_7_413.wav,fold7,7,15,1,1
vds15_0427_7_414.wav,fold7,7,15,1,1
vds15_0427_7_415.wav,fold7,7,15,1,1
vds15_0427_7_416.wav,fold7,7,15,1,1
vds15_0427_7_417.wav,fold7,7,15,1,1
vds15_0427_7_418.wav,fold7,7,15,1,1
vds15_0427_7_419.wav,fold7,7,15,1,1
vds15_0427_7_420.wav,fold7,7,15,1,1
vds15_0427_7_421.wav,fold7,7,15,1,1
vds15_0427_7_422.wav,fold7,7,15,1,1
vds15_0427_7_423.wav,fold7,7,15,1,1
vds15_0427_7_424.wav,fold7,7,15,1,1
vds15_0427_7_425.wav,fold7,7,15,1,1
vds15_0427_7_426.wav,fold7,7,15,1,1
vds15_0427_7_427.wav,fold7,7,15,1,1
vds15_0427_7_428.wav,fold7,7,15,1,1
vds15_0427_7_429.wav,fold7,7,15,1,1
vds15_0427_7_430.wav,fold7,7,15,1,1
vds15_0427_7_431.wav,fold7,7,15,1,1
vds15_0427_7_432.wav,fold7,7,15,1,1
vds15_0427_7_433.wav,fold7,7,15,1,1
vds15_0427_7_434.wav,fold7,7,15,1,1
vds15_0427_7_435.wav,fold7,7,15,1,1
vds15_0427_7_436.wav,fold7,7,15,1,1
vds15_0427_7_437.wav,fold7,7,15,1,1
vds15_0427_7_438.wav,fold7,7,15,1,1
vds15_0427_7_439.wav,fold7,7,15,1,1
vds15_0427_7_440.wav,fold7,7,15,1,1
vds15_0427_7_441.wav,fold7,7,15,1,1
vds15_0427_7_442.wav,fold7,7,15,1,1
vds15_0427_7_443.wav,fold7,7,15,1,1
vds15_0427_7_444.wav,fold7,7,15,1,1
vds15_0427_7_445.wav,fold7,7,15,1,1
vds15_0427_7_446.wav,fold7,7,15,1,1
vds15_0427_7_447.wav,fold7,7,15,1,1
vds15_0427_7_448.wav,fold7,7,15,1,1
vds15_0427_7_449.wav,fold7,7,15,1,1
vds15_0427_7_450.wav,fold7,7,15,1,1
vds15_0427_7_451.wav,fold7,7,15,1,1
vds15_0427_7_452.wav,fold7,7,15,1,1
vds15_0427_7_453.wav,fold7,7,15,1,1
vds15_0427_7_454.wav,fold7,7,15,1,1
vds15_0427_7_455.wav,fold7,7,15,1,1
vds15_0427_7_456.wav,fold7,7,15,1,1
vds15_0427_7_457.wav,fold7,7,15,1,1
vds15_0427_7_458.wav,fold7,7,15,1,1
vds15_0427_7_459.wav,fold7,7,15,1,1
vds15_0427_7_460.wav,fold7,7,15,1,1
vds15_0427_7_461.wav,fold7,7,15,1,1
vds15_0427_7_462.wav,fold7,7,15,1,1
vds15_0427_7_463.wav,fold7,7,15,1,1
vds15_0427_7_464.wav,fold7,7,15,1,1
vds15_0427_7_465.wav,fold7,7,15,1,1
vds15_0427_7_466.wav,fold7,7,15,1,1
vds15_0427_7_467.wav,fold7,7,15,1,1
vds15_0427_7_468.wav,fold7,7,15,1,1
vds15_0427_7_469.wav,fold7,7,15,1,1
vds15_0427_7_470.wav,fold7,7,15,1,1
vds15_0427_7_471.wav,fold7,7,15,1,1
vds15_0427_7_472.wav,fold7,7,15,1,1
vds15_0427_7_473.wav,fold7,7,15,1,1
vds15_0427_7_474.wav,fold7,7,15,1,1
vds15_0427_7_475.wav,fold7,7,15,1,1
vds15_0427_7_476.wav,fold7,7,15,1,1
vds15_0427_7_477.wav,fold7,7,15,1,1
vds15_0427_7_478.wav,fold7,7,15,1,1
vds15_0427_7_479.wav,fold7,7,15,1,1
vds15_0427_7_480.wav,fold7,7,15,1,1
vds15_0427_7_481.wav,fold7,7,15,1,1
vds15_0427_7_482.wav,fold7,7,15,1,1
vds15_0427_7_483.wav,fold7,7,15,1,1
vds15_0427_7_484.wav,fold7,7,15,1,1
vds15_0427_7_485.wav,fold7,7,15,1,1
vds15_0427_7_486.wav,fold7,7,15,1,1
vds15_0427_7_487.wav,fold7,7,15,1,1
vds15_0427_7_488.wav,fold7,7,15,1,1
vds15_0427_7_489.wav,fold7,7,15,1,1
vds15_0427_7_490.wav,fold7,7,15,1,1
vds15_0427_7_491.wav,fold7,7,15,1,1
vds15_0427_7_492.wav,fold7,7,15,1,1
vds15_0427_7_493.wav,fold7,7,15,1,1
vds15_0427_7_494.wav,fold7,7,15,1,1
vds15_0427_7_495.wav,fold7,7,15,1,1
vds15_0427_7_496.wav,fold7,7,15,1,1
vds15_0427_7_497.wav,fold7,7,15,1,1
vds15_0427_7_498.wav,fold7,7,15,1,1
vds15_0427_7_499.wav,fold7,7,15,1,1
vds15_0427_7_500.wav,fold7,7,15,1,1
vds15_0427_7_501.wav,fold7,7,15,1,1
vds15_0427_7_502.wav,fold7,7,15,1,1
vds15_0427_7_503.wav,fold7,7,15,1,1
vds15_0427_7_504.wav,fold7,7,15,1,1
vds15_0427_7_505.wav,fold7,7,15,1,1
vds15_0427_7_506.wav,fold7,7,15,1,1
vds15_0427_7_507.wav,fold7,7,15,1,1
vds15_0427_7_508.wav,fold7,7,15,1,1
vds15_0427_7_509.wav,fold7,7,15,1,1
vds15_0427_7_510.wav,fold7,7,15,1,1
vds15_0427_7_511.wav,fold7,7,15,1,1
vds15_0427_7_512.wav,fold7,7,15,1,1
vds15_0427_7_513.wav,fold7,7,15,1,1
vds15_0427_7_514.wav,fold7,7,15,1,1
vds15_0427_7_515.wav,fold7,7,15,1,1
vds15_0427_7_516.wav,fold7,7,15,1,1
vds15_0427_7_517.wav,fold7,7,15,1,1
vds15_0427_7_518.wav,fold7,7,15,1,1
vds15_0427_7_519.wav,fold7,7,15,1,1
vds15_0427_7_520.wav,fold7,7,15,1,1
vds15_0427_7_521.wav,fold7,7,15,1,1
vds15_0427_7_522.wav,fold7,7,15,1,1
vds15_0427_7_523.wav,fold7,7,15,1,1
vds15_0427_7_524.wav,fold7,7,15,1,1
vds15_0427_7_525.wav,fold7,7,15,1,1
vds15_0427_7_526.wav,fold7,7,15,1,1
vds15_0427_7_527.wav,fold7,7,15,1,1
vds15_0427_7_528.wav,fold7,7,15,1,1
vds15_0427_7_529.wav,fold7,7,15,1,1
vds15_0427_7_530.wav,fold7,7,15,1,1
vds15_0427_7_531.wav,fold7,7,15,1,1
vds15_0427_7_532.wav,fold7,7,15,1,1
vds15_0427_7_533.wav,fold7,7,15,1,1
vds15_0427_7_534.wav,fold7,7,15,1,1
vds15_0427_7_535.wav,fold7,7,15,1,1
vds15_0427_7_536.wav,fold7,7,15,1,1
